Date,ES_Open,ES_Close,ES_Volume,NQ_Open,NQ_Close,NQ_Volume,VIX_Close
2021-05-05 04:00:00,4158.25,4160.0,0,13525.75,13491.0,0,19.149999618530273
2021-05-05 08:00:00,4158.25,4160.0,0,13525.75,13491.0,0,19.149999618530273
2021-05-05 12:00:00,4158.25,4160.0,0,13525.75,13491.0,0,19.149999618530273
2021-05-05 16:00:00,4158.25,4160.0,0,13525.75,13491.0,0,19.149999618530273
2021-05-05 20:00:00,4158.25,4160.0,0,13525.75,13491.0,0,19.149999618530273
2021-05-06 00:00:00,4158.75,4194.25,1751616,13484.0,13597.75,567452,18.389999389648438
2021-05-06 04:00:00,4158.75,4194.25,0,13484.0,13597.75,0,18.389999389648438
2021-05-06 08:00:00,4158.75,4194.25,0,13484.0,13597.75,0,18.389999389648438
2021-05-06 12:00:00,4158.75,4194.25,0,13484.0,13597.75,0,18.389999389648438
2021-05-06 16:00:00,4158.75,4194.25,0,13484.0,13597.75,0,18.389999389648438
2021-05-06 20:00:00,4158.75,4194.25,0,13484.0,13597.75,0,18.389999389648438
2021-05-07 00:00:00,4197.5,4225.25,1652592,13614.5,13709.75,550632,16.690000534057617
2021-05-07 04:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-07 08:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-07 12:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-07 16:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-07 20:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-08 00:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-08 04:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-08 08:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-08 12:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-08 16:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-08 20:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-09 00:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-09 04:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-09 08:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-09 12:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-09 16:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-09 20:00:00,4197.5,4225.25,0,13614.5,13709.75,0,16.690000534057617
2021-05-10 00:00:00,4226.75,4183.5,1662210,13718.0,13356.75,603725,19.65999984741211
2021-05-10 04:00:00,4226.75,4183.5,0,13718.0,13356.75,0,19.65999984741211
2021-05-10 08:00:00,4226.75,4183.5,0,13718.0,13356.75,0,19.65999984741211
2021-05-10 12:00:00,4226.75,4183.5,0,13718.0,13356.75,0,19.65999984741211
2021-05-10 16:00:00,4226.75,4183.5,0,13718.0,13356.75,0,19.65999984741211
2021-05-10 20:00:00,4226.75,4183.5,0,13718.0,13356.75,0,19.65999984741211
2021-05-11 00:00:00,4176.75,4146.25,2520859,13316.5,13346.0,787639,21.84000015258789
2021-05-11 04:00:00,4176.75,4146.25,0,13316.5,13346.0,0,21.84000015258789
2021-05-11 08:00:00,4176.75,4146.25,0,13316.5,13346.0,0,21.84000015258789
2021-05-11 12:00:00,4176.75,4146.25,0,13316.5,13346.0,0,21.84000015258789
2021-05-11 16:00:00,4176.75,4146.25,0,13316.5,13346.0,0,21.84000015258789
2021-05-11 20:00:00,4176.75,4146.25,0,13316.5,13346.0,0,21.84000015258789
2021-05-12 00:00:00,4140.0,4058.75,2629953,13321.25,12998.5,760916,27.59000015258789
2021-05-12 04:00:00,4140.0,4058.75,0,13321.25,12998.5,0,27.59000015258789
2021-05-12 08:00:00,4140.0,4058.75,0,13321.25,12998.5,0,27.59000015258789
2021-05-12 12:00:00,4140.0,4058.75,0,13321.25,12998.5,0,27.59000015258789
2021-05-12 16:00:00,4140.0,4058.75,0,13321.25,12998.5,0,27.59000015258789
2021-05-12 20:00:00,4140.0,4058.75,0,13321.25,12998.5,0,27.59000015258789
2021-05-13 00:00:00,4053.5,4107.0,2381081,12968.75,13100.25,727348,23.1299991607666
2021-05-13 04:00:00,4053.5,4107.0,0,12968.75,13100.25,0,23.1299991607666
2021-05-13 08:00:00,4053.5,4107.0,0,12968.75,13100.25,0,23.1299991607666
2021-05-13 12:00:00,4053.5,4107.0,0,12968.75,13100.25,0,23.1299991607666
2021-05-13 16:00:00,4053.5,4107.0,0,12968.75,13100.25,0,23.1299991607666
2021-05-13 20:00:00,4053.5,4107.0,0,12968.75,13100.25,0,23.1299991607666
2021-05-14 00:00:00,4112.5,4169.0,1513171,13095.0,13387.0,468758,18.809999465942383
2021-05-14 04:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-14 08:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-14 12:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-14 16:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-14 20:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-15 00:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-15 04:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-15 08:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-15 12:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-15 16:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-15 20:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-16 00:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-16 04:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-16 08:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-16 12:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-16 16:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-16 20:00:00,4112.5,4169.0,0,13095.0,13387.0,0,18.809999465942383
2021-05-17 00:00:00,4169.0,4157.75,1480730,13380.25,13303.5,488299,19.719999313354492
2021-05-17 04:00:00,4169.0,4157.75,0,13380.25,13303.5,0,19.719999313354492
2021-05-17 08:00:00,4169.0,4157.75,0,13380.25,13303.5,0,19.719999313354492
2021-05-17 12:00:00,4169.0,4157.75,0,13380.25,13303.5,0,19.719999313354492
2021-05-17 16:00:00,4169.0,4157.75,0,13380.25,13303.5,0,19.719999313354492
2021-05-17 20:00:00,4169.0,4157.75,0,13380.25,13303.5,0,19.719999313354492
2021-05-18 00:00:00,4159.0,4123.0,1285520,13308.5,13212.0,442088,21.34000015258789
2021-05-18 04:00:00,4159.0,4123.0,0,13308.5,13212.0,0,21.34000015258789
2021-05-18 08:00:00,4159.0,4123.0,0,13308.5,13212.0,0,21.34000015258789
2021-05-18 12:00:00,4159.0,4123.0,0,13308.5,13212.0,0,21.34000015258789
2021-05-18 16:00:00,4159.0,4123.0,0,13308.5,13212.0,0,21.34000015258789
2021-05-18 20:00:00,4159.0,4123.0,0,13308.5,13212.0,0,21.34000015258789
2021-05-19 00:00:00,4114.0,4111.5,2313119,13182.0,13233.5,669351,22.18000030517578
2021-05-19 04:00:00,4114.0,4111.5,0,13182.0,13233.5,0,22.18000030517578
2021-05-19 08:00:00,4114.0,4111.5,0,13182.0,13233.5,0,22.18000030517578
2021-05-19 12:00:00,4114.0,4111.5,0,13182.0,13233.5,0,22.18000030517578
2021-05-19 16:00:00,4114.0,4111.5,0,13182.0,13233.5,0,22.18000030517578
2021-05-19 20:00:00,4114.0,4111.5,0,13182.0,13233.5,0,22.18000030517578
2021-05-20 00:00:00,4107.75,4154.25,1486599,13220.5,13486.5,465782,20.670000076293945
2021-05-20 04:00:00,4107.75,4154.25,0,13220.5,13486.5,0,20.670000076293945
2021-05-20 08:00:00,4107.75,4154.25,0,13220.5,13486.5,0,20.670000076293945
2021-05-20 12:00:00,4107.75,4154.25,0,13220.5,13486.5,0,20.670000076293945
2021-05-20 16:00:00,4107.75,4154.25,0,13220.5,13486.5,0,20.670000076293945
2021-05-20 20:00:00,4107.75,4154.25,0,13220.5,13486.5,0,20.670000076293945
2021-05-21 00:00:00,4152.5,4151.75,1466725,13492.5,13405.0,457735,20.149999618530273
2021-05-21 04:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-21 08:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-21 12:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-21 16:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-21 20:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-22 00:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-22 04:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-22 08:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-22 12:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-22 16:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-22 20:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-23 00:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-23 04:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-23 08:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-23 12:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-23 16:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-23 20:00:00,4152.5,4151.75,0,13492.5,13405.0,0,20.149999618530273
2021-05-24 00:00:00,4151.5,4193.75,1046500,13383.25,13635.25,368611,18.399999618530273
2021-05-24 04:00:00,4151.5,4193.75,0,13383.25,13635.25,0,18.399999618530273
2021-05-24 08:00:00,4151.5,4193.75,0,13383.25,13635.25,0,18.399999618530273
2021-05-24 12:00:00,4151.5,4193.75,0,13383.25,13635.25,0,18.399999618530273
2021-05-24 16:00:00,4151.5,4193.75,0,13383.25,13635.25,0,18.399999618530273
2021-05-24 20:00:00,4151.5,4193.75,0,13383.25,13635.25,0,18.399999618530273
2021-05-25 00:00:00,4199.25,4185.5,1221701,13656.5,13656.25,436157,18.84000015258789
2021-05-25 04:00:00,4199.25,4185.5,0,13656.5,13656.25,0,18.84000015258789
2021-05-25 08:00:00,4199.25,4185.5,0,13656.5,13656.25,0,18.84000015258789
2021-05-25 12:00:00,4199.25,4185.5,0,13656.5,13656.25,0,18.84000015258789
2021-05-25 16:00:00,4199.25,4185.5,0,13656.5,13656.25,0,18.84000015258789
2021-05-25 20:00:00,4199.25,4185.5,0,13656.5,13656.25,0,18.84000015258789
2021-05-26 00:00:00,4188.0,4193.0,1051147,13670.25,13700.25,343069,17.360000610351562
2021-05-26 04:00:00,4188.0,4193.0,0,13670.25,13700.25,0,17.360000610351562
2021-05-26 08:00:00,4188.0,4193.0,0,13670.25,13700.25,0,17.360000610351562
2021-05-26 12:00:00,4188.0,4193.0,0,13670.25,13700.25,0,17.360000610351562
2021-05-26 16:00:00,4188.0,4193.0,0,13670.25,13700.25,0,17.360000610351562
2021-05-26 20:00:00,4188.0,4193.0,0,13670.25,13700.25,0,17.360000610351562
2021-05-27 00:00:00,4193.0,4199.0,1179928,13702.5,13665.5,388603,16.739999771118164
2021-05-27 04:00:00,4193.0,4199.0,0,13702.5,13665.5,0,16.739999771118164
2021-05-27 08:00:00,4193.0,4199.0,0,13702.5,13665.5,0,16.739999771118164
2021-05-27 12:00:00,4193.0,4199.0,0,13702.5,13665.5,0,16.739999771118164
2021-05-27 16:00:00,4193.0,4199.0,0,13702.5,13665.5,0,16.739999771118164
2021-05-27 20:00:00,4193.0,4199.0,0,13702.5,13665.5,0,16.739999771118164
2021-05-28 00:00:00,4211.25,4202.5,1110833,13694.75,13686.5,366218,16.760000228881836
2021-05-28 04:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-28 08:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-28 12:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-28 16:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-28 20:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-29 00:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-29 04:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-29 08:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-29 12:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-29 16:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-29 20:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-30 00:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-30 04:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-30 08:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-30 12:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-30 16:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-30 20:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-31 00:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-31 04:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-31 08:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-31 12:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-31 16:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-05-31 20:00:00,4211.25,4202.5,0,13694.75,13686.5,0,16.760000228881836
2021-06-01 00:00:00,4206.5,4198.5,1366344,13699.0,13648.75,448000,17.899999618530273
2021-06-01 04:00:00,4206.5,4198.5,0,13699.0,13648.75,0,17.899999618530273
2021-06-01 08:00:00,4206.5,4198.5,0,13699.0,13648.75,0,17.899999618530273
2021-06-01 12:00:00,4206.5,4198.5,0,13699.0,13648.75,0,17.899999618530273
2021-06-01 16:00:00,4206.5,4198.5,0,13699.0,13648.75,0,17.899999618530273
2021-06-01 20:00:00,4206.5,4198.5,0,13699.0,13648.75,0,17.899999618530273
2021-06-02 00:00:00,4198.5,4206.25,1059938,13653.25,13673.75,371449,17.479999542236328
2021-06-02 04:00:00,4198.5,4206.25,0,13653.25,13673.75,0,17.479999542236328
2021-06-02 08:00:00,4198.5,4206.25,0,13653.25,13673.75,0,17.479999542236328
2021-06-02 12:00:00,4198.5,4206.25,0,13653.25,13673.75,0,17.479999542236328
2021-06-02 16:00:00,4198.5,4206.25,0,13653.25,13673.75,0,17.479999542236328
2021-06-02 20:00:00,4198.5,4206.25,0,13653.25,13673.75,0,17.479999542236328
2021-06-03 00:00:00,4208.0,4191.25,1384271,13679.5,13529.25,552987,18.040000915527344
2021-06-03 04:00:00,4208.0,4191.25,0,13679.5,13529.25,0,18.040000915527344
2021-06-03 08:00:00,4208.0,4191.25,0,13679.5,13529.25,0,18.040000915527344
2021-06-03 12:00:00,4208.0,4191.25,0,13679.5,13529.25,0,18.040000915527344
2021-06-03 16:00:00,4208.0,4191.25,0,13679.5,13529.25,0,18.040000915527344
2021-06-03 20:00:00,4208.0,4191.25,0,13679.5,13529.25,0,18.040000915527344
2021-06-04 00:00:00,4190.75,4228.25,1051573,13531.75,13766.75,446994,16.420000076293945
2021-06-04 04:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-04 08:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-04 12:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-04 16:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-04 20:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-05 00:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-05 04:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-05 08:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-05 12:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-05 16:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-05 20:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-06 00:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-06 04:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-06 08:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-06 12:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-06 16:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-06 20:00:00,4190.75,4228.25,0,13531.75,13766.75,0,16.420000076293945
2021-06-07 00:00:00,4232.25,4225.5,934681,13773.25,13804.25,397545,16.420000076293945
2021-06-07 04:00:00,4232.25,4225.5,0,13773.25,13804.25,0,16.420000076293945
2021-06-07 08:00:00,4232.25,4225.5,0,13773.25,13804.25,0,16.420000076293945
2021-06-07 12:00:00,4232.25,4225.5,0,13773.25,13804.25,0,16.420000076293945
2021-06-07 16:00:00,4232.25,4225.5,0,13773.25,13804.25,0,16.420000076293945
2021-06-07 20:00:00,4232.25,4225.5,0,13773.25,13804.25,0,16.420000076293945
2021-06-08 00:00:00,4227.5,4225.75,1305814,13823.0,13811.5,482546,17.06999969482422
2021-06-08 04:00:00,4227.5,4225.75,0,13823.0,13811.5,0,17.06999969482422
2021-06-08 08:00:00,4227.5,4225.75,0,13823.0,13811.5,0,17.06999969482422
2021-06-08 12:00:00,4227.5,4225.75,0,13823.0,13811.5,0,17.06999969482422
2021-06-08 16:00:00,4227.5,4225.75,0,13823.0,13811.5,0,17.06999969482422
2021-06-08 20:00:00,4227.5,4225.75,0,13823.0,13811.5,0,17.06999969482422
2021-06-09 00:00:00,4225.5,4218.5,1057216,13813.0,13814.25,376893,17.889999389648438
2021-06-09 04:00:00,4225.5,4218.5,0,13813.0,13814.25,0,17.889999389648438
2021-06-09 08:00:00,4225.5,4218.5,0,13813.0,13814.25,0,17.889999389648438
2021-06-09 12:00:00,4225.5,4218.5,0,13813.0,13814.25,0,17.889999389648438
2021-06-09 16:00:00,4225.5,4218.5,0,13813.0,13814.25,0,17.889999389648438
2021-06-09 20:00:00,4225.5,4218.5,0,13813.0,13814.25,0,17.889999389648438
2021-06-10 00:00:00,4222.25,4238.0,1563728,13817.0,13959.75,492336,16.100000381469727
2021-06-10 04:00:00,4222.25,4238.0,0,13817.0,13959.75,0,16.100000381469727
2021-06-10 08:00:00,4222.25,4238.0,0,13817.0,13959.75,0,16.100000381469727
2021-06-10 12:00:00,4222.25,4238.0,0,13817.0,13959.75,0,16.100000381469727
2021-06-10 16:00:00,4222.25,4238.0,0,13817.0,13959.75,0,16.100000381469727
2021-06-10 20:00:00,4222.25,4238.0,0,13817.0,13959.75,0,16.100000381469727
